"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Culture_Archaeology","Culture_Architecture","Culture_Art","Culture_Castle","Culture_Cathedral","Culture_Chinatown","Culture_Churches","Culture_Culture","Culture_Festivals","Culture_Friendly_People","Culture_Historical","Culture_Luxury","Culture_Marina","Culture_Markets","Culture_Monuments","Culture_Museums","Culture_Relaxing","Culture_Romantic","Culture_Ruins","Culture_Secluded","Culture_Smalltown","Culture_Spas","Culture_Temples","Culture_Trendy","Culture_Unescosite","Culture_Urban"
"1277",186183054,"Civic Center, San Francisco, California, United States of America",774,37.78432,-122.4242,"North America",0.053359612,0.076185049,0.099361352,0.056875314,0.066749731,0.074802633,0.066606876,0.093574,0.060334427,0.05547613,0.114557679,0.095508202,0.054551459,0.076706736,0.074916649,0.077784252,0.077157933,0.059409663,0.070214966,0.058061294,0.060599308,0.077570063,0.070388933,0.056844128,0.053359612,0.076005315
"1278",186183085,"Union Square, San Francisco, California, United States of America",681,37.77423,-122.4495,"North America",0.044123955,0.075683197,0.106861304,0.047401636,0.045071605,0.092503659,0.061120612,0.111133947,0.068417091,0.046065387,0.159461628,0.098008976,0.053863844,0.083798852,0.064335261,0.102538603,0.083687596,0.072953146,0.044123955,0.049103872,0.052421445,0.074182867,0.04609243,0.051870028,0.044123955,0.092448864
"1279",186187704,"Placa de Catalunya, Barcelona, Spain",681,41.38653,2.170095,"Europe",0.062354069,0.110158225,0.090578723,0.056488687,0.09579301,0.051850758,0.110256436,0.07699448,0.071995381,0.052086331,0.126478696,0.059882218,0.062782933,0.078603485,0.101582334,0.102836567,0.086288936,0.068578097,0.06767541,0.052403695,0.05680227,0.067596927,0.051850758,0.059267307,0.051850758,0.082683213
"1280",186190463,"Hampstead Heath, London, England, United Kingdom",681,51.56269,-0.179815,"Europe",0.050035482,0.070225163,0.113252294,0.050680952,0.058052658,0.050644211,0.08699195,0.089369187,0.055794397,0.050577258,0.141871775,0.074360739,0.05018913,0.066933934,0.078717722,0.157602898,0.072417278,0.056523054,0.053057745,0.050302824,0.0667959,0.074317981,0.050695402,0.051945245,0.050035482,0.101285597
"1281",186190680,"Greenwich Park, London, England, United Kingdom",681,51.46597,0.063752,"Europe",0.053800013,0.053907826,0.070390901,0.053800013,0.053800013,0.053800013,0.069719279,0.054748143,0.057075632,0.053800013,0.077440061,0.068647457,0.055513613,0.061746068,0.053835089,0.095534935,0.083627789,0.060324144,0.053800013,0.054386234,0.058008028,0.089581219,0.053800013,0.054990482,0.053800013,0.06405263
"1282",186191827,"Theresienwiese, Munich, Germany",681,48.13333,11.55,"Europe",0.055219732,0.087138281,0.098092178,0.05869518,0.055219732,0.055219732,0.08366509,0.060169152,0.065403208,0.055622672,0.095092543,0.074821571,0.055219732,0.070876812,0.084330285,0.101549953,0.088948681,0.056923616,0.055219732,0.062972926,0.067897389,0.084609891,0.0697844,0.056211823,0.055219732,0.092656844
"1283",186201716,"The Bund, Shanghai, China",681,31.22491,121.4705,"Asia",0.057646921,0.066384336,0.0757259,0.057653064,0.057646921,0.057646921,0.062848984,0.063238601,0.057646921,0.057646921,0.099015738,0.081615042,0.058355939,0.063817749,0.085711435,0.09311444,0.074912189,0.058589172,0.057646921,0.057918313,0.059153358,0.082861626,0.079587934,0.063255787,0.057646921,0.096891477
"1284",186205932,"La Grand Place, Brussels, Belgium",681,50.84657,4.352525,"Europe",0.054729564,0.101616437,0.089116626,0.077008625,0.057706546,0.054729564,0.08713586,0.080989436,0.101693064,0.054730426,0.129621111,0.092420405,0.054729564,0.097046185,0.083187337,0.110488213,0.061022093,0.058029045,0.054729564,0.054914991,0.079935449,0.072750697,0.054729564,0.055527888,0.054729564,0.074909709
"1285",186210272,"Blackfriars Bridge, London, England, United Kingdom",681,51.50951,-0.104345,"Europe",0.04696054,0.050844892,0.111428705,0.048097746,0.08429188,0.048635397,0.079146353,0.094325517,0.073594323,0.047159198,0.124732379,0.072580031,0.04696054,0.078675762,0.097879708,0.151689447,0.081755197,0.062545421,0.057740308,0.046962024,0.046991413,0.078402479,0.050696013,0.049397376,0.04696054,0.081603822
"1286",186210737,"Trafalgar Square, London, England, United Kingdom",681,51.5084,-0.1291,"Europe",0.049431202,0.065761949,0.164221841,0.049835024,0.056317067,0.049812038,0.094198894,0.119119249,0.088011545,0.04977015,0.166508107,0.064883724,0.049583248,0.076785881,0.133700663,0.179042968,0.076128989,0.063697067,0.05319213,0.049627383,0.060101643,0.066213051,0.049844064,0.050651643,0.049431202,0.086832752
"1287",186214085,"Williamsburg Bridge, New York, New York, United States of America",681,40.71371,-73.97266,"North America",0.050111333,0.069388287,0.097557153,0.050111333,0.050111333,0.144384317,0.063844217,0.070394919,0.083585984,0.052954364,0.103967254,0.076319495,0.050111333,0.063913576,0.083407294,0.089828602,0.089426267,0.058545551,0.050111333,0.052225104,0.097676677,0.060240949,0.050111333,0.066536648,0.050111333,0.074288017
"1288",186217495,"Residenzplatz Square, Salzburg, Austria",681,47.8009,13.06201,"Europe",0.05776057,0.05776057,0.081347641,0.088043378,0.083174808,0.05776057,0.060034054,0.057991025,0.058613515,0.057760936,0.199936354,0.062976489,0.05776057,0.063406482,0.05776057,0.083935299,0.08654908,0.061243274,0.05776057,0.05776057,0.080747317,0.084396693,0.05776057,0.058178541,0.05776057,0.067944536
"1289",186716502,"Lezignan-Corbieres, France",557,43.20438,2.762162,"Europe",0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.069833594
"1290",186721152,"Deva, Romania",557,45.87144,22.9116,"Europe",0.065400279,0.065400279,0.065400279,0.065400279,0.083379487,0.065400279,0.083379487,0.065400279,0.065400279,0.065400279,0.083379487,0.067827169,0.065400279,0.065400279,0.083379487,0.083379487,0.065400279,0.065400279,0.065400279,0.065400279,0.065400279,0.067827169,0.065400279,0.065400279,0.065400279,0.066613724
"1291",186723043,"Nettle Bay, St. Martin",557,18.06481,-63.11292,"Europe",0.065371447,0.065371447,0.065371447,0.065371447,0.065371447,0.065371447,0.065371447,0.065371447,0.065371447,0.065371447,0.065371447,0.065481211,0.075615402,0.065371447,0.065371447,0.065371447,0.065399832,0.065371447,0.065371447,0.065371447,0.065371447,0.0666688,0.065371447,0.065371447,0.065371447,0.065371447
"1292",186723601,"Xpu-Ha, Quintana Roo, Mexico",557,20.49133,-87.2582,"South America",0.050744456,0.051918166,0.050804179,0.050744456,0.050744456,0.050744456,0.050745845,0.057839905,0.050744456,0.055691434,0.059192872,0.051756373,0.050744456,0.05226491,0.051920347,0.050744456,0.11626297,0.056229264,0.059111599,0.054218715,0.052815283,0.075485427,0.050744456,0.050744456,0.050744456,0.050744456
"1293",186723756,"Newburgh (and vicinity), New York, United States of America",464,41.505388,-74.07376,"North America",0.061581668,0.061581668,0.061595341,0.061581668,0.061581668,0.061581668,0.061581668,0.061581668,0.06212129,0.061650578,0.075482441,0.074067356,0.061640671,0.061581668,0.061581668,0.061581668,0.083248415,0.062584984,0.072282861,0.061688169,0.061581668,0.070533909,0.061581668,0.061581668,0.061581668,0.063477283
"1294",186724903,"Born, Netherlands",557,51.03205,5.821809,"Europe",0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.067001555,0.068525945,0.067001555,0.067001555,0.067001555,0.067001555
"1295",186726267,"Peschici, Italy",557,41.91614,16.03304,"Europe",0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.067295422,0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.065606803,0.074049897,0.065606803,0.065606803,0.065606803,0.07067266
"1296",186726918,"Bocas del Toro, Panama",557,9.394506,-82.27892,"South America",0.059016212,0.059016212,0.059016212,0.059016212,0.059016212,0.059016212,0.059016212,0.085578374,0.063594871,0.059016212,0.095098236,0.059016212,0.063594871,0.059016212,0.059016212,0.059016212,0.090059075,0.063740717,0.059016212,0.079197213,0.059016212,0.060592504,0.059016212,0.059016212,0.059016212,0.061380651
"1297",186728809,"Costa Brava, Spain",464,41.917346,2.950002,"Europe",0.068231669,0.068570919,0.072804537,0.059971261,0.069334097,0.059260843,0.087068225,0.073021288,0.065160572,0.059260843,0.111573411,0.060466409,0.064312708,0.069239216,0.063500821,0.082661727,0.072089127,0.069309031,0.084086413,0.059283433,0.072220183,0.071188228,0.059260843,0.059425005,0.059260843,0.06198722
"1298",186729739,"Merida (and vicinity), Yucatan, Mexico",464,20.972643,-89.622292,"South America",0.063525713,0.065317682,0.065686195,0.063145739,0.069669109,0.063145739,0.063145739,0.065750522,0.064135736,0.063145739,0.098127291,0.068485463,0.063145739,0.068786694,0.063145739,0.06531149,0.071928611,0.065242885,0.071133571,0.0632896,0.063229453,0.074007422,0.063786161,0.063145739,0.063145739,0.074359644
"1299",186731661,"Fiji (all), Fiji",464,-17.773127,177.378473,"Australia",0.054848365,0.065370925,0.065721336,0.054811105,0.065453465,0.054835834,0.065394524,0.071785402,0.054974508,0.055949053,0.080918258,0.067830122,0.068546136,0.066248763,0.054859818,0.073953077,0.138910307,0.058374961,0.054830914,0.061118013,0.08446071,0.077051092,0.065952655,0.054811105,0.054811105,0.057886548
"1300",186732157,"Andover, Kansas, United States of America",557,37.69213,-97.11158,"North America",0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.066422617,0.080872689,0.066422617,0.066422617,0.066422617,0.071572999,0.079847001,0.066422617,0.066422617,0.066422617,0.066422617
"1301",186735319,"Brunswick (and vicinity), Georgia, United States of America",464,31.219656,-81.505705,"North America",0.061120697,0.061393568,0.061123118,0.061120697,0.061120697,0.061120697,0.061469515,0.061120697,0.061448843,0.061361663,0.076085391,0.068084064,0.061120697,0.061120697,0.061120697,0.062000554,0.083981675,0.062584148,0.061120697,0.063458203,0.062907654,0.075360504,0.061120697,0.061120704,0.061120697,0.066177211
"1302",186735505,"Fairford, England, United Kingdom",557,51.70303,-1.784944,"Europe",0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331,0.083958126,0.066722331,0.066722331,0.066722331,0.066722331,0.066722331
"1303",186735722,"St. Andrews, Scotland, United Kingdom",557,56.33899,-2.801732,"Europe",0.054326647,0.054326647,0.056913127,0.085691833,0.080592098,0.054326647,0.080592098,0.054326647,0.054326647,0.054326647,0.099216436,0.093873803,0.054326647,0.054326647,0.054326647,0.083166168,0.125475071,0.059403167,0.080592098,0.054326647,0.054326647,0.157666695,0.054326647,0.054326647,0.054326647,0.056447538
"1304",186735939,"Bel Air, Maryland, United States of America",557,39.54307,-76.31368,"North America",0.06296286,0.06296286,0.067740298,0.06296286,0.06296286,0.06296286,0.06296286,0.074110215,0.067740298,0.06296286,0.074110215,0.06296286,0.06296286,0.067740298,0.074110215,0.079440745,0.071249754,0.06296286,0.06296286,0.06296286,0.06296286,0.070169177,0.06296286,0.06296286,0.06296286,0.070169177
"1305",186737148,"Post, Texas, United States of America",557,33.17981,-101.2985,"North America",0.063726843,0.063726843,0.074050072,0.063726843,0.063726843,0.063726843,0.069366466,0.063726843,0.068410449,0.063726843,0.087910031,0.063726843,0.063726843,0.063726843,0.068410449,0.083417283,0.068410449,0.063726843,0.073094055,0.063726843,0.068410449,0.068410449,0.063726843,0.063726843,0.063726843,0.063726843
"1306",186737179,"New Berlin, Wisconsin, United States of America",557,42.97314,-88.09882,"North America",0.062683017,0.062683017,0.080865413,0.062683017,0.062683017,0.062683017,0.062683017,0.070010018,0.070010018,0.062683017,0.076323359,0.070086105,0.062683017,0.062683017,0.062683017,0.080865413,0.072488093,0.062683017,0.062683017,0.062683017,0.062683017,0.076907012,0.062683017,0.068996358,0.062683017,0.070010018
"1307",186738915,"Escalante, Spain",557,43.43637,-3.519336,"Europe",0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.069621065,0.066769625,0.066769625,0.066769625,0.069621065
"1308",186739070,"Bailen, Spain",557,38.0927,-3.779704,"Europe",0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.072321546
"1309",186739101,"Gallarate, Italy",557,45.66252,8.79356,"Europe",0.064705062,0.064705062,0.064705062,0.064705062,0.064705062,0.064705062,0.064705062,0.064705062,0.064705062,0.064705062,0.066009353,0.064705062,0.064705062,0.064705062,0.064705062,0.064705062,0.064705062,0.064705062,0.064705062,0.064705062,0.070958296,0.064705062,0.064705062,0.064705062,0.064705062,0.067313644
"1310",186739783,"Naumburg (Saxony-Anhalt), Germany",557,51.14688,11.80227,"Europe",0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.066492187,0.071640192,0.066492187,0.066492187,0.066492187,0.066492187
"1311",186739876,"Westerstede, Germany",557,53.26131,7.921771,"Europe",0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.066857632,0.06979708,0.066857632,0.066857632,0.066857632,0.066857632
"1312",186740031,"Tarlac, Philippines",557,15.46177,120.6062,"Asia",0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.069761013,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.069761013,0.066839599,0.066839599,0.066839599,0.069761013
"1313",186740961,"Wernberg-Koblitz, Germany",557,49.54103,12.15935,"Europe",0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.069520426,0.069520426,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.069520426,0.066719305,0.066719305,0.066719305,0.066719305
"1314",186741364,"New Freedom, Pennsylvania, United States of America",557,39.75272,-76.68006,"North America",0.066139477,0.066139477,0.066139477,0.066139477,0.066139477,0.066139477,0.066139477,0.066139477,0.066139477,0.066139477,0.067645047,0.066139477,0.066139477,0.077740062,0.066139477,0.066139477,0.077740062,0.066139477,0.066139477,0.077740062,0.066139477,0.067645047,0.066139477,0.066139477,0.066139477,0.066139477
"1315",186743193,"Portocolom, Spain",774,39.42573,3.255337,"Europe",0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.06632995,0.066330335,0.067182756,0.06632995,0.06632995,0.06632995,0.068888368,0.06632995,0.06632995,0.06632995,0.06632995
"1316",186751160,"Coventry, Rhode Island, United States of America",557,41.69083,-71.6171,"North America",0.064030696,0.064030696,0.064030696,0.064030696,0.064030696,0.064030696,0.064030696,0.064030696,0.064030696,0.064030696,0.06733064,0.064030696,0.064030696,0.064030696,0.064030696,0.06733064,0.080724781,0.064030696,0.064030696,0.066837164,0.064030696,0.073179532,0.064030696,0.064030696,0.064030696,0.064030696
"1317",186753733,"Cheongju, South Korea (CJJ-Cheongju Intl.)",712,36.71302,127.4896,"Asia",0.066259584,0.066259584,0.069709923,0.066259584,0.066259584,0.066259584,0.066259584,0.069709923,0.066259584,0.066259584,0.066259584,0.066259584,0.066259584,0.066259584,0.066259584,0.069709923,0.066259584,0.066259584,0.066259584,0.066259584,0.069709923,0.069327539,0.066259584,0.066259584,0.066259584,0.066259584
"1318",186753919,"Hancock, MI, United States (CMX-Houghton County Memorial)",712,47.16867,-88.49436,"North America",0.063295215,0.063295215,0.063295215,0.063295215,0.063295215,0.063295215,0.063295215,0.063295215,0.063295215,0.063295215,0.063295215,0.07590184,0.063295215,0.063295215,0.063295215,0.063295215,0.070332736,0.063295215,0.063295215,0.063295215,0.063295215,0.086759249,0.063295215,0.063295215,0.063295215,0.064496705
"1319",186755221,"Moscow, Russia (DME-Domodedovo Intl.)",712,55.41449,37.8999,"Europe",0.064931708,0.064931708,0.064931708,0.064931708,0.064931708,0.064931708,0.064931708,0.071290559,0.064931708,0.064931708,0.071290559,0.071332512,0.064931708,0.064931708,0.064931708,0.064931708,0.064931708,0.069997422,0.064931708,0.064931708,0.069997422,0.067807751,0.064931708,0.064931708,0.064931708,0.064931708
"1320",186757205,"General Santos, Philippines (GES)",712,6.05691,125.1003,"Asia",0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.067030541,0.070142897,0.067030541,0.067030541,0.067030541,0.067030541
"1321",186758972,"Ivano-Frankovsk, Ukraine (IFO-Ivano-Frankovsk Intl.)",712,48.88752,24.70719,"Europe",0.066659872,0.066659872,0.066659872,0.066659872,0.066659872,0.066659872,0.074184798,0.074184798,0.066659872,0.066659872,0.074184798,0.066659872,0.066659872,0.066659872,0.066659872,0.074184798,0.066659872,0.066659872,0.066659872,0.066659872,0.066659872,0.068111673,0.074184798,0.066659872,0.066659872,0.069563473
"1322",186760119,"Krabi, Thailand (KBV-Krabi Intl.)",712,8.096955,98.91855,"Asia",0.060068291,0.060068291,0.060068291,0.060068291,0.060068291,0.060068291,0.060068291,0.060068291,0.060068291,0.060068291,0.076928871,0.077998717,0.060068291,0.080022367,0.060068291,0.074572133,0.088197244,0.06306923,0.060068291,0.073806908,0.060558654,0.07881657,0.062434573,0.060068291,0.060068291,0.076601798
"1323",186762940,"Luang Prabang, Laos (LPQ-Luang Prabang Intl.)",712,19.89685,102.1629,"Asia",0.063806911,0.063806911,0.063806911,0.063806911,0.063806911,0.063806911,0.063806911,0.063806911,0.063806911,0.063806911,0.074277936,0.06948771,0.064368898,0.103844079,0.063806911,0.065020696,0.074771167,0.064930885,0.063806911,0.063806911,0.063806911,0.076507161,0.06610902,0.063806911,0.063806911,0.071674731
"1324",186763498,"Lviv, Ukraine (LWO-Lviv Intl.)",712,49.81636,23.95497,"Europe",0.064541661,0.069216009,0.069216009,0.069216009,0.064541661,0.064541661,0.071779263,0.069216009,0.069216009,0.064541661,0.083922659,0.066875655,0.064541661,0.064571029,0.069216009,0.069673335,0.06475642,0.070966505,0.064541661,0.064541661,0.069216009,0.079279419,0.069216009,0.064541661,0.064541661,0.075628135
"1325",186766071,"Kamuela, HI, United States (MUE-Waimea-Kohala)",712,20.13848,-155.5982,"North America",0.047055331,0.052713761,0.065034049,0.048171724,0.047055331,0.047055331,0.047055331,0.051628193,0.047055331,0.047976141,0.058978795,0.069295558,0.047055331,0.071677127,0.049208856,0.050504306,0.143542599,0.053499615,0.047055331,0.061049864,0.076889114,0.084999325,0.047055331,0.047055331,0.047055331,0.047055331
"1326",186771713,"St. George, UT, United States (SGU)",712,37.0989,-113.5909,"North America",0.062461512,0.062975346,0.064550189,0.062461512,0.062461512,0.062461512,0.062461512,0.062461512,0.062461512,0.064465597,0.071481054,0.07500289,0.062461512,0.062461512,0.062461512,0.065224027,0.072688666,0.064015229,0.062461512,0.062666216,0.062461512,0.087612601,0.066008515,0.062461512,0.062461512,0.065209016
"1327",186772023,"Lake Como (area), Italy",464,45.974211,9.21642,"Europe",0.056684119,0.061557535,0.063506563,0.059499147,0.068635286,0.056684119,0.074003635,0.068892306,0.060727348,0.056757053,0.090403747,0.065092349,0.057358493,0.068128886,0.060899109,0.078764908,0.075840342,0.064858231,0.057708499,0.056820015,0.090470542,0.065993435,0.061923489,0.056684119,0.056684119,0.059442925
"1328",186772767,"Bailly-Romainvilliers, France",557,48.8432,2.817142,"Europe",0.054471617,0.054471617,0.054471617,0.061620862,0.054471617,0.054471617,0.054471617,0.054471617,0.054471617,0.054471617,0.061620862,0.066578857,0.054471617,0.065502288,0.054471617,0.054471617,0.133417737,0.054471617,0.054471617,0.054471617,0.108608792,0.128996984,0.054471617,0.054471617,0.054471617,0.054471617
"1329",186773015,"Samarinda, Indonesia (SRI-Temindung)",712,-0.48223,117.1567,"Asia",0.066640324,0.066640324,0.066640324,0.066640324,0.066640324,0.066640324,0.066640324,0.066640324,0.066640324,0.066640324,0.066640324,0.066640324,0.066640324,0.077072208,0.066640324,0.066640324,0.066640324,0.066640324,0.066640324,0.066640324,0.077072208,0.069526743,0.066640324,0.066640324,0.066640324,0.068083534
"1330",186773573,"St. Louis, MO, United States (SUS-Spirit of St. Louis)",712,38.66356,-90.64526,"North America",0.056746152,0.056746152,0.075224333,0.056746152,0.056746152,0.056746152,0.073474155,0.073474155,0.057892801,0.057036371,0.089852113,0.079914622,0.056746152,0.057930345,0.056746152,0.075565097,0.088441349,0.059070977,0.056746152,0.057834192,0.075575863,0.074935041,0.056746152,0.056901493,0.056746152,0.061792485
"1331",186775712,"Trapani, Italy (TPS-Vicenzo Florio)",712,37.90179,12.49617,"Europe",0.064785004,0.064785004,0.067126069,0.066595067,0.064797507,0.064785004,0.066610741,0.064785004,0.064785004,0.064785004,0.082382096,0.064984108,0.066434621,0.064785004,0.067126069,0.067304158,0.06876626,0.066716034,0.064785004,0.064785004,0.064785004,0.06757246,0.064785004,0.064785004,0.064785004,0.073943789
"1332",186776673,"Kotor Bay, Montenegro",774,42.45006,18.65272,"Europe",0.065036036,0.065036036,0.065036036,0.065036036,0.065036036,0.065036036,0.065036036,0.065036036,0.065036036,0.065036036,0.119593214,0.070001895,0.06649362,0.065036036,0.065036036,0.065036036,0.065036036,0.066007759,0.065036036,0.065036036,0.07098514,0.071978865,0.065036036,0.065036036,0.065036036,0.069408789
"1333",186777014,"Puerto Natales, Chile",557,-51.71757,-72.45171,"South America",0.07169122,0.067232021,0.065987667,0.065987667,0.065987667,0.065987667,0.065987667,0.065987667,0.065987667,0.065987667,0.072420264,0.067114364,0.066551016,0.065987667,0.065987667,0.065987667,0.065987667,0.067114364,0.065987667,0.065987667,0.065987667,0.072658513,0.065987667,0.065987667,0.065987667,0.070494456
"1334",186777355,"Port El Kantaoui, Tunisia",557,35.90932,10.57532,"Africa",0.065820871,0.065820871,0.065820871,0.065820871,0.065820871,0.065820871,0.065820871,0.065820871,0.065820871,0.065820871,0.065820871,0.067541085,0.069639646,0.065820871,0.065820871,0.065820871,0.065820871,0.065820871,0.065820871,0.065820871,0.065820871,0.073808942,0.065820871,0.065820871,0.065820871,0.066353409
"1335",186777386,"Uzhhorod, Ukraine (UDJ-Uzhhorod Intl.)",712,48.63772,22.2722,"Europe",0.066332425,0.066332425,0.066332425,0.066332425,0.066332425,0.066332425,0.08577595,0.066332425,0.066332425,0.066332425,0.066332425,0.066332425,0.066332425,0.066332425,0.066332425,0.066332425,0.066332425,0.069007653,0.066332425,0.066332425,0.066332425,0.07168288,0.066332425,0.066332425,0.066332425,0.069007653
"1336",186777510,"Ulyanovsk, Russia (ULY-Vostochny)",712,54.40609,48.64619,"Europe",0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.068330989,0.066240967,0.066240967,0.066240967,0.066240967,0.066240967,0.082991386,0.066240967,0.066240967,0.066240967,0.078205552
"1337",186779060,"Shirley, NY, United States (WSH-Brookhaven Calabro)",712,40.82565,-72.87466,"North America",0.060179182,0.060179182,0.061966551,0.060179182,0.060179182,0.060179182,0.060179182,0.060179182,0.060179182,0.060239355,0.061266401,0.067530364,0.060260888,0.060179182,0.064653118,0.061966551,0.070914584,0.060866013,0.060179182,0.060179182,0.064390272,0.075125346,0.060179182,0.060179182,0.060179182,0.064420964
"1338",186780796,"Fort McMurray, AB, Canada (YMM)",712,56.6566,-111.2235,"North America",0.061579142,0.061579142,0.061579142,0.061579142,0.061579142,0.061579142,0.061579142,0.061579142,0.061579142,0.061579142,0.061579142,0.062198532,0.061579142,0.061579142,0.061579142,0.061579142,0.071270431,0.061579142,0.061579142,0.061579142,0.061579142,0.07715312,0.061579142,0.061579142,0.061579142,0.071604204
"1339",186784423,"Val-d'Or, QC, Canada (YVO-Val-d'Or Regional)",712,48.05264,-77.78761,"North America",0.066466404,0.066466404,0.066466404,0.066466404,0.066466404,0.066466404,0.066466404,0.066466404,0.066466404,0.066466404,0.071621884,0.066466404,0.066466404,0.066466404,0.066466404,0.066466404,0.066466404,0.066466404,0.066466404,0.066466404,0.071621884,0.066466404,0.066466404,0.066466404,0.066466404,0.067892734
"1340",186787585,"Denali National Park, AK, United States (MCL)",712,63.73284,-148.9144,"North America",0.061889443,0.061889443,0.061889443,0.061889443,0.061889443,0.061889443,0.061889443,0.061889443,0.061889443,0.061889443,0.061889443,0.068168661,0.061889443,0.061889443,0.061889443,0.061889443,0.072162917,0.069927627,0.061889443,0.063951556,0.070667299,0.061889443,0.061889443,0.061889443,0.061889443,0.061889443
"1341",186793165,"Manchester (and vicinity), New Hampshire, United States of America",464,42.956253,-71.463049,"North America",0.062083376,0.061781509,0.066612237,0.066814448,0.061209644,0.061209644,0.061209644,0.062761422,0.061209644,0.063089577,0.078392199,0.070548857,0.061649902,0.061244194,0.062310371,0.070333439,0.074586573,0.063314078,0.061209644,0.061804894,0.062785532,0.076366477,0.061209644,0.061209644,0.061209644,0.063851187
"1342",186793940,"Santa Susanna, Spain",557,41.649,2.696893,"Europe",0.064438719,0.064438719,0.064438719,0.064438719,0.064438719,0.064438719,0.064438719,0.064438719,0.064438719,0.064438719,0.064438719,0.067978307,0.064438719,0.0656259,0.064438719,0.064438719,0.067539821,0.064438719,0.064438719,0.064438719,0.064438719,0.091250231,0.064438719,0.064438719,0.064438719,0.065012607
"1343",186795211,"Todtmoos, Germany",557,47.73667,7.997264,"Europe",0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.072223833,0.066686734,0.066686734,0.066686734,0.069455283
"1344",186796017,"Guarulhos, Brazil",557,-23.43694,-46.48286,"South America",0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.067238673,0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.064609033,0.078555347,0.064609033,0.064609033,0.064609033,0.070706594
