date_time,site_name,user_location_country,user_location_region,user_location_city,user_location_latitude,user_location_longitude,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,hotel_country,is_booking,hotel_id,prop_is_branded,prop_starrating,distance_band,hist_price_band,popularity_band,cnt
2015-11-15 16:14:00,EXPEDIA.COM,UNITED STATES OF AMERICA,LA,LAFAYETTE,30.21189,-92.01445,1679.0348,-1984021027,1,1,541,2016-05-31 00:00:00,2016-06-09 00:00:00,2,0,1,18659209,DOMINICAN REPUBLIC,0,16300078,1,5,VC,VH,VH,1
2015-03-26 04:58:00,EXPEDIA.COM,UNITED STATES OF AMERICA,AZ,TUCSON,32.23391,-110.95488,1292.5478,-275584787,0,0,262,2015-03-29 00:00:00,2015-04-01 00:00:00,3,0,1,187818831,UNITED STATES OF AMERICA,0,149791,1,3,C,L,M,2
2015-12-13 09:36:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,BROOKLYN,40.678072,-73.962318,3504.8975,-1959243348,0,0,355,2016-07-29 00:00:00,2016-07-31 00:00:00,2,0,1,188930863,UNITED KINGDOM,0,25636,1,3,C,L,VH,1
2015-03-06 19:08:00,EXPEDIA.COM,UNITED STATES OF AMERICA,LA,MANDEVILLE,30.37454,-90.07647,1254.6937,-381612870,1,0,510,2015-03-20 00:00:00,2015-03-23 00:00:00,2,0,1,186965680,TURKS AND CAICOS,0,2115439,0,3,M,L,VH,2
2015-03-19 05:45:00,EXPEDIA.DE,VIETNAM,HN,HANOI,39.64016275,-88.250802,925.17085,331099230,1,0,510,2015-03-21 00:00:00,2015-03-23 00:00:00,2,0,1,186747750,VIETNAM,0,260911406,0,5,M,VH,VH,2
2015-01-21 06:52:00,EXPEDIA.COM,UNITED STATES OF AMERICA,FL,DEFUNIAK SPRINGS,30.730226,-86.362287,335.2423,-1990362607,0,0,293,2015-06-07 00:00:00,2015-06-10 00:00:00,2,0,1,5527237,UNITED STATES OF AMERICA,0,776425,1,3,C,L,VH,1
2015-05-04 00:59:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,ONTARIO,34.065555,-117.611055,9.1528,-1577370188,0,0,541,2015-05-07 00:00:00,2015-05-08 00:00:00,2,0,1,187506382,UNITED STATES OF AMERICA,1,73031907,0,3,VF,L,H,1
2015-09-25 15:43:00,EXPEDIA.COM,UNITED STATES OF AMERICA,OR,OREGON CITY,45.36626,-122.60188,7553.4906,-1778821207,0,0,262,2016-02-15 00:00:00,2016-02-16 00:00:00,2,0,1,5525439,THAILAND,0,92213281,0,4,C,M,VH,1
2015-03-22 08:50:00,EXPEDIA.COM,UNITED ARAB EMIRATES,AZ,AL AIN,39.64016275,-88.250802,925.17085,396868250,0,1,262,2015-04-02 00:00:00,2015-04-06 00:00:00,2,0,1,5525284,GREECE,0,192626001,0,4,VF,L,H,1
2015-09-29 12:24:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,BROOKLYN,40.678072,-73.962318,8011.505,831669950,0,1,293,2015-11-02 00:00:00,2015-11-22 00:00:00,2,0,1,24024,CHINA,0,501796,1,5,M,M,VH,1
2015-03-26 18:02:00,EXPEDIA.COM,UNITED STATES OF AMERICA,WA,SPOKANE,47.656476,-117.4183005,0.3229,728983577,0,0,231,2015-03-28 00:00:00,2015-04-03 00:00:00,2,0,1,18691852,UNITED STATES OF AMERICA,0,1336750,1,3,VC,M,M,1
2015-04-26 03:58:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,BERKELEY,37.8692975,-122.277523,6912.2622,809441682,0,0,510,2015-06-16 00:00:00,2015-06-19 00:00:00,4,0,1,53908,GREECE,0,106813258,0,4,M,H,H,1
2015-10-11 01:24:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MA,SPRINGFIELD,42.105331,-72.591758,1207.2387,-548114443,0,1,386,2015-10-15 00:00:00,2015-10-17 00:00:00,1,0,1,5526989,UNITED STATES OF AMERICA,0,261681663,0,4,VC,L,L,1
2015-04-12 20:18:00,EXPEDIA.CA,CANADA,AB,CALGARY,51.066751,-114.06873,1277.6643,-1087765448,0,0,510,2015-08-24 00:00:00,2015-08-29 00:00:00,2,1,1,186017638,UNITED STATES OF AMERICA,0,496712,1,4,M,M,VH,1
2015-06-22 12:05:00,EXPEDIA.COM,UNITED STATES OF AMERICA,OH,EUCLID,41.5822,-81.50946,1840.1657,2069452343,0,1,231,2015-08-28 00:00:00,2015-08-31 00:00:00,2,0,1,5526679,UNITED STATES OF AMERICA,1,472470,1,4,M,L,VH,1
2015-12-09 13:29:00,EXPEDIA.COM,EGYPT,GZ,GIZA,39.64016275,-88.250802,925.17085,-164339758,0,0,541,2015-12-29 00:00:00,2016-01-04 00:00:00,2,2,1,33572,UNITED ARAB EMIRATES,0,1519030,1,4,M,M,VH,1
2015-04-28 11:29:00,EXPEDIA.COM,UNITED STATES OF AMERICA,FL,POMPANO BEACH,26.229973,-80.0913085,187.5698,68625186,0,0,293,2015-06-05 00:00:00,2015-06-07 00:00:00,2,0,1,190317059,UNITED STATES OF AMERICA,0,258642888,1,3,C,M,H,1
2015-06-30 15:52:00,EXPEDIA.COM,UNITED STATES OF AMERICA,IN,MUNCIE,40.21995,-85.42837,158.1791,1111064871,1,0,541,2015-08-17 00:00:00,2015-08-21 00:00:00,2,0,1,187840221,UNITED STATES OF AMERICA,0,131601571,1,2,M,M,H,2
2015-03-30 21:29:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,COSTA MESA,33.666761,-117.9061975,76.0691,950389657,1,0,293,2015-07-13 00:00:00,2015-07-14 00:00:00,4,4,2,5527547,UNITED STATES OF AMERICA,0,801163,1,4,M,H,VH,1
2015-05-06 13:55:00,EXPEDIA.COM,UNITED STATES OF AMERICA,IL,NORTHBROOK,42.1043125,-87.853404,928.88,255969035,0,0,231,2015-08-11 00:00:00,2015-08-12 00:00:00,2,0,1,190031735,UNITED STATES OF AMERICA,0,260707364,0,3,M,L,H,1
2015-11-18 22:35:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,CERRITOS,33.86791,-118.06062,685.1288,1482862400,1,1,541,2016-01-02 00:00:00,2016-01-06 00:00:00,2,0,1,66835,MEXICO,0,124211109,0,2,M,M,M,1
2015-02-05 15:53:00,EXPEDIA.CA,CANADA,AB,SHERWOOD PARK,53.554449,-113.314992,1378.7889,-1580680635,0,0,386,2015-03-17 00:00:00,2015-03-20 00:00:00,1,0,1,187697497,UNITED STATES OF AMERICA,0,36704247,1,3,VC,VH,M,2
2015-02-04 13:29:00,EXPEDIA.COM,UNITED STATES OF AMERICA,ND,BISMARCK,46.831105,-100.7733845,382.71,357275030,0,0,355,2015-03-28 00:00:00,2015-03-30 00:00:00,6,0,3,186057287,UNITED STATES OF AMERICA,0,587635,1,4,C,L,VH,1
2015-01-24 11:48:00,EXPEDIA.DE,SWITZERLAND,LU,LUZERN,47.04798,8.29804,4912.4932,1686248312,0,0,510,2015-04-13 00:00:00,2015-04-19 00:00:00,2,0,1,18684722,UNITED STATES OF AMERICA,0,1564631,1,3,M,M,VH,1
2015-12-08 08:13:00,EXPEDIA.COM,UNITED STATES OF AMERICA,SC,SENECA,34.687559,-82.98559,445.2067,-1904233193,0,1,262,2015-12-28 00:00:00,2016-01-01 00:00:00,1,1,1,5527237,UNITED STATES OF AMERICA,0,514847,1,4,C,M,VH,2
2015-11-30 18:20:00,EXPEDIA.COM,UNITED STATES OF AMERICA,PA,PHILADELPHIA,39.951417,-75.16784,3709.4734,912786250,1,0,262,2015-12-05 00:00:00,2015-12-09 00:00:00,2,0,1,24803037,FRANCE,0,1060354,0,3,M,L,M,1
2015-12-04 18:38:00,EXPEDIA.COM,UNITED STATES OF AMERICA,FL,JACKSONVILLE,30.268643,-81.601406,322.1435,-2068915284,0,0,324,2015-12-26 00:00:00,2016-01-06 00:00:00,3,2,1,5526989,UNITED STATES OF AMERICA,0,87926260,1,3,VF,L,M,2
2015-04-14 13:26:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TX,HOUSTON,29.769607,-95.42647,819.0004,1427451025,0,1,262,2015-07-13 00:00:00,2015-07-18 00:00:00,2,0,1,290562,MEXICO,0,35697863,0,5,M,H,VH,1
2015-11-21 04:08:00,EXPEDIA.COM,CANADA,ON,OTTAWA,45.41736,-75.691172,1220.5628,1408888138,1,1,541,2015-12-19 00:00:00,2015-12-24 00:00:00,1,0,1,5527237,UNITED STATES OF AMERICA,0,33498785,1,4,VC,M,H,1
2015-07-12 07:01:00,EXPEDIA.COM,UNITED STATES OF AMERICA,LA,BOSSIER CITY,32.517615,-93.709711,3973.4809,46827473,0,1,541,2015-10-06 00:00:00,2015-10-15 00:00:00,2,0,1,5582510,UNITED STATES OF AMERICA,0,1069561,1,4,M,M,VH,1
2015-02-11 09:56:00,EXPEDIA.CA,CANADA,ON,MIDLAND,44.738245,-79.8915745,138.5497,-328958702,0,1,231,2015-06-05 00:00:00,2015-06-07 00:00:00,2,0,1,196537705,CANADA,0,143312844,0,3,F,M,M,1
2015-01-03 09:35:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NC,CORAPEAKE,39.64016275,-88.250802,925.17085,-494586998,1,0,324,2015-01-03 00:00:00,2015-01-04 00:00:00,2,0,1,5527175,UNITED STATES OF AMERICA,0,484622,1,3,C,M,H,1
2015-06-14 14:43:00,EXPEDIA.DE,SWITZERLAND,SO,NIEDERUZWIL,39.64016275,-88.250802,925.17085,1618787000,0,1,324,2015-07-12 00:00:00,2015-07-19 00:00:00,2,2,1,18684412,UNITED STATES OF AMERICA,0,302346874,0,0,M,M,M,1
2015-06-11 22:18:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NV,LAS VEGAS,36.121975,-115.16696,232.0898,-1746419425,0,0,541,2015-06-25 00:00:00,2015-06-27 00:00:00,4,0,2,24800216,UNITED STATES OF AMERICA,0,1057037,1,3,C,M,M,1
2015-03-25 16:31:00,EXPEDIA.CA,CANADA,ON,ORLEANS,39.64016275,-88.250802,925.17085,272837201,1,0,510,2015-04-04 00:00:00,2015-04-05 00:00:00,2,2,1,5527857,CANADA,0,75724443,1,2,F,VL,M,1
2015-12-01 16:47:00,EXPEDIA.COM,UNITED STATES OF AMERICA,IL,CHICAGO,41.89042,-87.62904,4312.4761,1372498743,0,0,541,2016-02-08 00:00:00,2016-02-12 00:00:00,2,0,1,188627838,MOROCCO,0,132660624,0,5,M,M,M,1
2015-05-04 10:06:00,EXPEDIA.CA,CANADA,AB,CALGARY,51.066751,-114.06873,1227.0195,-630696712,0,0,262,2015-06-27 00:00:00,2015-07-03 00:00:00,2,0,1,187697621,UNITED STATES OF AMERICA,0,269172,1,4,M,H,M,1
2015-05-17 18:25:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NJ,FRENCHTOWN,40.525037,-75.06022,4171.3759,-1623203913,0,0,231,2015-07-01 00:00:00,2015-07-02 00:00:00,2,0,1,187539056,ITALY,0,33032421,0,4,VC,VH,VH,1
2015-08-01 13:31:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,OCEANSIDE,33.201585,-117.3798585,236.0171,645494521,0,0,541,2015-09-18 00:00:00,2015-09-19 00:00:00,2,0,1,187451605,UNITED STATES OF AMERICA,0,50195199,1,3,M,H,H,1
2015-12-06 01:54:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,ROCHESTER,43.13084,-77.622215,5321.2148,134497545,0,0,541,2015-12-23 00:00:00,2016-01-06 00:00:00,2,0,1,187450644,TURKEY,0,219547672,0,4,C,VL,M,1
2015-07-31 10:44:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,BEDFORD HILLS,39.64016275,-88.250802,925.17085,146165299,0,0,541,2015-08-21 00:00:00,2015-08-23 00:00:00,2,0,1,283804,UNITED STATES OF AMERICA,0,856653,1,4,VC,H,VH,1
2015-04-27 17:05:00,EXPEDIA.COM,UNITED STATES OF AMERICA,PA,PHILADELPHIA,39.951417,-75.16784,2396.4972,-1729196807,0,0,510,2015-05-06 00:00:00,2015-05-10 00:00:00,2,0,1,321624,UNITED STATES OF AMERICA,0,692167,0,4,F,H,M,1
2015-10-14 23:39:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,CULVER CITY,33.996489,-118.405091,1754.4348,173431538,0,1,541,2015-12-03 00:00:00,2015-12-05 00:00:00,2,0,1,5525811,UNITED STATES OF AMERICA,0,27582466,1,4,VC,M,H,1
2015-03-22 13:20:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NJ,GLEN GARDNER,39.64016275,-88.250802,925.17085,-66942563,0,1,324,2015-04-10 00:00:00,2015-04-15 00:00:00,2,0,1,5582975,COSTA RICA,0,27200949,0,3,C,L,M,1
2015-04-20 14:49:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,EAST SPRINGFIELD,42.83053,-74.80967,7947.8011,-1749601968,0,1,510,2015-08-14 00:00:00,2015-08-19 00:00:00,3,0,2,186731661,FIJI,0,17497453,0,5,F,VH,M,1
2015-04-19 13:08:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,LA MIRADA,33.88038,-118.0257385,18.3657,-1544130448,1,0,510,2015-04-20 00:00:00,2015-04-22 00:00:00,2,0,1,24801921,UNITED STATES OF AMERICA,0,540205,1,4,M,VH,H,1
2015-04-20 10:33:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,SACRAMENTO,38.5958,-121.4831315,88.6049,-1682368837,0,0,324,2015-06-19 00:00:00,2015-06-20 00:00:00,2,0,1,186736962,UNITED STATES OF AMERICA,0,27582962,0,3,M,M,M,2
2015-11-08 14:55:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,JACKSON HEIGHTS,39.64016275,-88.250802,925.17085,1030731429,0,0,541,2015-11-14 00:00:00,2015-11-15 00:00:00,2,0,1,5527361,UNITED STATES OF AMERICA,0,79390,0,4,C,H,VH,1
2015-08-05 13:37:00,EXPEDIA.COM,MOROCCO,8,CASABLANCA,39.64016275,-88.250802,925.17085,-110204313,0,0,541,2015-08-20 00:00:00,2015-08-22 00:00:00,1,0,1,5525625,ARGENTINA,0,16508894,0,4,F,M,M,1
2015-09-19 08:56:00,EXPEDIA.COM,UNITED STATES OF AMERICA,WA,SEATTLE,47.614658,-122.33536,563.5504,-1549760809,0,0,231,2015-11-12 00:00:00,2015-11-16 00:00:00,2,0,1,5580185,CANADA,0,628648,1,4,VC,H,VH,1
2015-06-24 11:54:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NJ,HIGHTSTOWN,39.64016275,-88.250802,925.17085,-1328805424,0,1,541,2015-09-16 00:00:00,2015-09-20 00:00:00,2,0,1,5579968,MEXICO,0,24530857,1,3,C,L,H,1
2015-04-06 11:14:00,EXPEDIA.COM,UNITED STATES OF AMERICA,UT,OREM,40.273983,-111.716095,2096.3434,984260781,0,0,510,2015-04-09 00:00:00,2015-04-12 00:00:00,2,2,1,5525532,UNITED STATES OF AMERICA,0,39475027,1,3,F,VL,M,3
2015-08-26 16:51:00,EXPEDIA.CA,CANADA,ON,CHAPLEAU,39.64016275,-88.250802,925.17085,893954810,0,0,479,2015-09-01 00:00:00,2015-09-03 00:00:00,2,0,1,186729088,CANADA,0,186185,1,3,VC,M,H,1
2015-09-09 15:14:00,EXPEDIA.COM,UNITED STATES OF AMERICA,OK,OKLAHOMA CITY,35.46408,-97.56946,1878.1457,-2141255998,0,1,231,2016-04-25 00:00:00,2016-04-30 00:00:00,6,0,1,187640085,COSTA RICA,0,20449025,1,4,C,M,M,1
2015-03-29 13:01:00,EXPEDIA.COM,UNITED STATES OF AMERICA,VA,ARLINGTON,38.8685255,-77.073585,6944.278,318423889,0,0,324,2015-05-01 00:00:00,2015-05-02 00:00:00,2,0,1,190326700,JAPAN,0,91035560,0,4,C,H,H,2
2015-07-07 12:41:00,EXPEDIA.COM,UNITED STATES OF AMERICA,VA,NORFOLK,36.87296,-76.22866,736.3158,976234588,0,0,262,2015-07-23 00:00:00,2015-07-26 00:00:00,2,0,1,190986690,UNITED STATES OF AMERICA,1,299595035,0,2,F,VL,M,1
2015-07-13 08:00:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MS,GAUTIER,30.387715,-88.64578,201.6788,497247975,0,0,541,2015-07-13 00:00:00,2015-07-16 00:00:00,1,0,1,187465090,UNITED STATES OF AMERICA,1,8833480,1,2,M,VL,VH,1
2015-05-13 17:36:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,COARSEGOLD,37.21265,-119.69883,154.0442,-1305831340,1,0,541,2015-05-28 00:00:00,2015-05-30 00:00:00,2,0,1,24804122,UNITED STATES OF AMERICA,0,250421161,0,3,C,VL,L,1
2015-06-26 13:04:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TX,IRVING,32.88078,-96.989874,1324.5834,98852656,0,0,231,2015-08-03 00:00:00,2015-08-04 00:00:00,2,2,1,5600955,UNITED STATES OF AMERICA,0,30505921,0,4,M,M,M,1
2015-08-16 20:17:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NJ,WYCKOFF,39.64016275,-88.250802,925.17085,-517083569,1,0,324,2015-09-11 00:00:00,2015-09-14 00:00:00,2,0,1,5582014,UNITED STATES OF AMERICA,0,27687525,0,2,F,L,VH,1
2015-12-16 16:18:00,EXPEDIA.COM,UNITED STATES OF AMERICA,PA,HARRISBURG,40.2763,-76.813212,4826.4183,896995800,0,0,541,2016-11-22 00:00:00,2016-11-28 00:00:00,2,2,1,5582510,UNITED STATES OF AMERICA,0,27745030,1,3,M,L,VH,1
2015-12-17 19:49:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TX,LEAGUE CITY,29.47981,-95.09967,826.9526,743696695,0,0,541,2015-12-23 00:00:00,2015-12-27 00:00:00,2,3,1,5527237,UNITED STATES OF AMERICA,0,18675639,1,4,M,VH,VH,1
2015-03-28 20:55:00,EXPEDIA.COM,UNITED STATES OF AMERICA,AZ,YUMA,32.69533,-114.61188,1987.5666,2131732939,1,1,293,2015-05-31 00:00:00,2015-06-07 00:00:00,2,2,1,5527237,UNITED STATES OF AMERICA,0,21472304,1,3,C,M,H,3
2015-01-26 11:17:00,EXPEDIA.COM,UNITED STATES OF AMERICA,GA,ATLANTA,33.791548,-84.385284,1042.5214,-906861790,0,0,510,2015-01-27 00:00:00,2015-01-29 00:00:00,1,0,1,186926713,UNITED STATES OF AMERICA,1,277883968,1,3,C,H,VH,1
2015-07-29 06:35:00,EXPEDIA.CA,CANADA,AB,EDMONTON,53.5385525,-113.4986095,4718.0776,1618987706,0,0,293,2015-09-01 00:00:00,2015-09-02 00:00:00,2,2,1,5576899,GERMANY,0,17707757,1,5,M,M,VH,1
2015-12-07 21:34:00,EXPEDIA.COM,UNITED STATES OF AMERICA,GA,MORROW,33.574148,-84.34003,1539.5237,-1633858914,1,0,262,2016-01-07 00:00:00,2016-01-10 00:00:00,2,0,1,5580774,PUERTO RICO,0,405075573,0,4,M,M,M,1
2015-09-18 18:55:00,EXPEDIA.COM,UNITED STATES OF AMERICA,IL,ROCKFORD,42.270714,-88.969251,2026.6082,-1799899467,0,1,541,2015-12-12 00:00:00,2015-12-17 00:00:00,2,0,1,18659209,DOMINICAN REPUBLIC,0,86879948,1,5,C,VH,H,1
2015-05-20 09:19:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NC,CLAYTON,35.64008,-78.44793,82.5609,1252572958,0,0,541,2015-05-28 00:00:00,2015-05-29 00:00:00,2,0,1,187816754,UNITED STATES OF AMERICA,0,535493,1,3,C,M,H,1
2015-04-20 11:14:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,SANTA CLARA,37.35258,-121.96956,2383.3028,-1956617357,0,1,510,2015-09-19 00:00:00,2015-09-23 00:00:00,2,1,1,5579968,MEXICO,0,34595,1,4,C,H,VH,2
2015-08-09 10:09:00,EXPEDIA.COM,UNITED STATES OF AMERICA,KY,ASHLAND,38.39686,-82.71096,91.7778,60984868,0,0,231,2015-08-09 00:00:00,2015-08-10 00:00:00,1,0,1,187770130,UNITED STATES OF AMERICA,0,1950333,1,3,C,H,VH,1
2015-03-04 19:43:00,EXPEDIA.COM,UNITED STATES OF AMERICA,VA,HERNDON,38.95844,-77.4123,341.1788,457603132,0,0,510,2015-03-20 00:00:00,2015-03-22 00:00:00,1,0,1,187796077,CANADA,0,304980665,0,3,F,VL,M,1
2015-07-29 11:47:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,LOS ANGELES,34.059768,-118.312427,111.7484,1049775482,0,0,448,2015-08-07 00:00:00,2015-08-09 00:00:00,2,0,1,5527547,UNITED STATES OF AMERICA,0,344719,1,3,VC,H,M,1
2015-05-18 17:34:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NJ,WESTFIELD,40.65004,-74.34904,164.3925,1026255900,0,0,541,2015-07-25 00:00:00,2015-08-01 00:00:00,2,2,1,195835214,UNITED STATES OF AMERICA,0,410284,1,3,M,H,M,1
2015-04-02 08:44:00,EXPEDIA.CA,CANADA,ON,STITTSVILLE,39.64016275,-88.250802,925.17085,1688671768,0,0,293,2015-04-03 00:00:00,2015-04-05 00:00:00,2,0,1,5527051,CANADA,0,391219,1,3,C,L,H,2
2015-03-13 10:17:00,EXPEDIA.CA,CANADA,BC,PRINCE RUPERT,54.310486,-130.33077,464.4546,1952870885,0,0,510,2015-04-22 00:00:00,2015-04-25 00:00:00,2,0,1,5527888,CANADA,0,873641,1,4,VC,M,H,1
2015-06-25 21:18:00,EXPEDIA.CA,CANADA,MB,WINNIPEG,49.890885,-97.155676,1311.8446,1002186450,0,1,231,2016-03-04 00:00:00,2016-06-04 00:00:00,2,0,1,5526679,UNITED STATES OF AMERICA,0,88282636,1,5,C,VH,L,17
2015-08-30 20:44:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TX,HOUSTON,29.769607,-95.42647,1640.3827,1604538607,0,0,541,2015-10-29 00:00:00,2015-11-01 00:00:00,2,0,1,5527578,UNITED STATES OF AMERICA,0,14778691,0,4,M,H,VH,1
2015-03-09 23:49:00,EXPEDIA.CA,CANADA,BC,NEW WESTMINSTER,49.204496,-122.915919,790.1786,-450534772,0,0,510,2015-03-19 00:00:00,2015-03-21 00:00:00,2,2,1,5527578,UNITED STATES OF AMERICA,0,1312539,1,4,F,M,H,1
2015-03-03 11:03:00,EXPEDIA.CA,CANADA,ON,ST CATHARINES,43.17524,-79.23982,317.7807,-1415944000,0,1,448,2015-03-21 00:00:00,2015-03-28 00:00:00,3,0,1,5527206,UNITED STATES OF AMERICA,0,194183,0,3,VC,L,VH,1
2015-10-20 11:47:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MN,MINNEAPOLIS,44.974364,-93.27235,3963.2905,-1277400441,0,0,541,2015-12-30 00:00:00,2016-01-02 00:00:00,3,0,1,46251,UNITED STATES OF AMERICA,0,675334,1,4,M,M,VH,1
2015-08-12 06:10:00,EXPEDIA.COM,UNITED STATES OF AMERICA,GA,ATLANTA,33.791548,-84.385284,747.2449,1368103786,0,0,541,2015-08-28 00:00:00,2015-08-30 00:00:00,2,0,1,5527206,UNITED STATES OF AMERICA,0,731630,1,5,C,H,VH,7
2015-07-06 13:47:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MN,CHATFIELD,43.84673,-92.1866,93.4937,-1193232548,0,0,231,2015-07-26 00:00:00,2015-07-27 00:00:00,3,0,1,190006811,UNITED STATES OF AMERICA,0,651526,1,3,C,M,VH,1
2015-08-16 20:18:00,EXPEDIA.DE,GERMANY,BY,MUNICH,48.137895,11.56111,434.5162,-840245688,0,0,541,2015-08-20 00:00:00,2015-08-23 00:00:00,2,0,1,187434090,ITALY,0,78438431,0,0,F,M,H,1
2015-09-20 12:44:00,EXPEDIA.COM,UNITED STATES OF AMERICA,AZ,CHANDLER,33.304212,-111.9007985,1753.666,2147339000,1,1,262,2015-11-20 00:00:00,2015-11-28 00:00:00,4,0,2,5579968,MEXICO,0,3223,1,4,M,L,VH,1
2015-03-14 20:36:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,SOUTH GATE,33.9506365,-118.1825635,1090.052,1012729158,0,0,510,2015-05-09 00:00:00,2015-05-10 00:00:00,2,0,1,5527888,CANADA,0,3607531,1,3,M,L,H,1
2015-08-24 15:28:00,EXPEDIA.CA,CANADA,BC,MERRITT,50.12107,-120.77124,239.4858,1347473862,0,0,231,2015-08-25 00:00:00,2015-08-26 00:00:00,2,0,1,188943728,CANADA,0,253148603,0,3,M,L,H,1
2015-09-11 05:00:00,EXPEDIA.CA,UNITED KINGDOM,ESS,COLCHESTER,39.64016275,-88.250802,925.17085,-1491698196,1,0,541,2015-09-12 00:00:00,2015-09-13 00:00:00,2,0,1,187675952,UNITED KINGDOM,1,36731620,0,3,M,VL,VH,1
2015-02-20 17:16:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CO,DENVER,39.7478,-104.9406725,1726.0696,-1305769929,0,0,510,2015-05-14 00:00:00,2015-05-18 00:00:00,2,0,1,5526989,UNITED STATES OF AMERICA,0,421506,0,4,C,H,M,1
2015-01-06 18:20:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,SANTA ROSA,38.447631,-122.7272,7433.6511,1223131378,0,0,324,2015-03-12 00:00:00,2015-03-14 00:00:00,2,0,1,187647587,VIETNAM,0,141453898,0,4,F,M,M,1
2015-10-16 13:58:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NJ,JERSEY CITY,40.725936,-74.040187,8737.4978,-660436709,1,0,324,2016-01-15 00:00:00,2016-01-18 00:00:00,2,0,1,187549131,PHILIPPINES,0,281087725,0,4,M,M,VH,2
2015-04-14 15:49:00,EXPEDIA.COM,UNITED STATES OF AMERICA,WA,PUYALLUP,47.176531,-122.30115,1967.371,-1948027216,0,1,293,2015-05-24 00:00:00,2015-05-27 00:00:00,1,0,1,5527144,UNITED STATES OF AMERICA,0,558061,1,4,C,M,VH,1
2015-09-30 18:03:00,EXPEDIA.COM,BERMUDA,CA,HAMILTON,39.64016275,-88.250802,925.17085,-215903277,0,0,541,2015-12-29 00:00:00,2016-01-03 00:00:00,1,0,1,18692844,UNITED STATES OF AMERICA,0,48866136,1,3,F,M,VL,1
2015-10-31 12:17:00,EXPEDIA.COM,UNITED STATES OF AMERICA,WA,PUYALLUP,47.176531,-122.30115,953.1343,-1392365606,1,1,541,2016-04-23 00:00:00,2016-04-28 00:00:00,2,1,1,186722733,UNITED STATES OF AMERICA,0,748184,0,4,C,M,VH,2
2015-12-29 08:45:00,EXPEDIA.DE,GERMANY,HE,FRANKFURT AM MAIN,39.64016275,-88.250802,925.17085,129485150,0,0,541,2015-12-30 00:00:00,2016-01-02 00:00:00,2,0,1,187760241,LATVIA,0,203356527,0,4,VC,M,VH,16
2015-10-28 18:15:00,EXPEDIA.COM,UNITED STATES OF AMERICA,PA,SCRANTON,41.40585,-75.66273,2143.2165,2125607421,1,1,386,2016-06-08 00:00:00,2016-06-11 00:00:00,2,0,1,5526679,UNITED STATES OF AMERICA,0,36711656,1,5,C,VH,H,1
2015-05-26 17:19:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NC,FAYETTEVILLE,35.05279,-78.8911,1396.6615,-1558476453,0,0,541,2015-05-27 00:00:00,2015-05-30 00:00:00,1,0,1,187601149,PUERTO RICO,1,87925702,0,4,C,VL,VH,1
2015-06-07 14:15:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MI,WESTLAND,39.64016275,-88.250802,925.17085,-623168737,1,0,262,2015-06-07 00:00:00,2015-06-08 00:00:00,2,0,1,285416,UNITED STATES OF AMERICA,0,17458207,0,3,VF,H,M,1
